number,value,params_alpha,params_colsample_bytree,params_eval_metric,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_num_class,params_objective,params_subsample,params_tree_method,state
484,0.962,0.4728468392633063,0.9672244555483168,mlogloss,8.590759844763934,0.02020764296646659,20,21,6,multi:softprob,0.6614017553904994,gpu_hist,COMPLETE
485,0.96199,1.7842952991488665,0.9520783198082237,mlogloss,0.8482100280947713,0.024055829276449312,20,25,6,multi:softprob,0.6780454880753867,gpu_hist,COMPLETE
486,0.9619875,2.5773879546046974,0.9801692434445292,mlogloss,9.98837100811802,0.015746175409290915,20,19,6,multi:softprob,0.5797253972984681,gpu_hist,COMPLETE
487,0.96091,1.1479934399597378,0.8832285403579689,mlogloss,6.941482043636533,0.014266481130353904,11,29,6,multi:softprob,0.6562236549635866,gpu_hist,COMPLETE
488,0.9617875,9.596227479245597,0.9654461459022193,mlogloss,0.01674856521515224,0.011327637552821667,20,16,6,multi:softprob,0.6271321009965172,gpu_hist,COMPLETE
489,0.96205125,1.4530048957459896,0.8996272279244075,mlogloss,3.2374860087458983,0.01850883599569686,17,10,6,multi:softprob,0.6662397291148768,gpu_hist,COMPLETE
490,0.96177,0.7854851888044734,0.9903739446354836,mlogloss,4.847013819236009,0.016762759851128524,20,1,6,multi:softprob,0.6373342775948354,gpu_hist,COMPLETE
491,0.95718875,1.2362588429387695,0.9392639659104967,mlogloss,8.496963098977321,0.0026491751203460787,20,22,6,multi:softprob,0.7071918244851946,gpu_hist,COMPLETE
492,0.96176875,5.138614264307375,0.9472706315750803,mlogloss,7.333313274196153,0.02214514954151889,13,34,6,multi:softprob,0.6837299190542454,gpu_hist,COMPLETE
493,0.96205375,0.007770730571861219,0.9108660480998709,mlogloss,5.917901242451162,0.012746166132891942,20,15,6,multi:softprob,0.6128457799012135,gpu_hist,COMPLETE
494,0.9609975,0.006322680283838027,0.5012878620028031,mlogloss,9.990154264450684,0.015207393709475268,20,7,6,multi:softprob,0.6555430145033208,gpu_hist,COMPLETE
495,0.96201625,2.2188366749716057,0.8944036502971904,mlogloss,7.363179405411142,0.019568401902327837,20,20,6,multi:softprob,0.6420082032684109,gpu_hist,COMPLETE
496,0.96201875,0.0035417158345703616,0.9561345843031186,mlogloss,8.454104008839609,0.01661042127532934,20,27,6,multi:softprob,0.6725176707993281,gpu_hist,COMPLETE
497,0.96204125,0.014661089729338645,0.8812570746721397,mlogloss,4.8457040662438065,0.013967694138080768,20,14,6,multi:softprob,0.6228737321565462,gpu_hist,COMPLETE
498,0.93135125,0.9243592187659277,0.32228792194023287,mlogloss,6.635208296924459,0.01882481094201635,3,21,6,multi:softprob,0.6965664734443229,gpu_hist,COMPLETE
499,0.961875,0.48657760865603067,0.9256913661363789,mlogloss,0.08369403921838987,0.012212661064370533,20,9,6,multi:softprob,0.6505452756648487,gpu_hist,COMPLETE
500,0.961265,0.00533269046216174,0.9094502746946718,mlogloss,8.64174332218297,0.09871539418967594,20,15,6,multi:softprob,0.6837236722501996,gpu_hist,COMPLETE
501,0.96198375,0.2798738251015359,0.9786866242045502,mlogloss,3.849977766645961,0.015299594384807656,20,5,6,multi:softprob,0.5066338331649216,gpu_hist,COMPLETE
502,0.9529875,0.36138620732434207,0.938390366107066,mlogloss,9.994314404087241,0.0012366912433549068,20,31,6,multi:softprob,0.6681179438657624,gpu_hist,COMPLETE
503,0.9607675,0.0030967392347741205,0.9663648162890187,mlogloss,7.3014969810309935,0.0175271306556386,9,24,6,multi:softprob,0.637768581092342,gpu_hist,COMPLETE
504,0.9620825,0.010811042138596605,0.9007395199270433,mlogloss,5.6786984170089525,0.02155813452519322,20,17,6,multi:softprob,0.406765396288501,gpu_hist,COMPLETE
505,0.96189375,0.0019954255231479003,0.9213212345229943,mlogloss,8.403481473979847,0.02613297220824102,20,10,6,multi:softprob,0.6569522606541381,gpu_hist,COMPLETE
506,0.961815,0.016062570552143447,0.9896298794979285,mlogloss,6.231354784701934,0.013728507388426365,20,37,6,multi:softprob,0.5938593971302959,gpu_hist,COMPLETE
507,0.96045875,0.19279054329753206,0.9995132720465689,mlogloss,7.429877936708963,0.004869422087155984,20,1,6,multi:softprob,0.6215134021072268,gpu_hist,COMPLETE
508,0.95801375,0.013375817797037105,0.8798472793469642,mlogloss,8.502060635958815,0.016753458692704292,7,114,6,multi:softprob,0.6433994620735761,gpu_hist,COMPLETE
509,0.96210375,0.017630967848274105,0.9482531507355134,mlogloss,5.136576124016958,0.015126666516316724,20,20,6,multi:softprob,0.6736760443307251,gpu_hist,COMPLETE
510,0.96202875,0.017736088233403117,0.9351280812230558,mlogloss,4.399515416219762,0.015537004557995168,20,25,6,multi:softprob,0.6061647666123231,gpu_hist,COMPLETE
511,0.95414875,0.01830492015008386,0.9137240689805998,mlogloss,3.5008948688798847,0.01821559707025423,5,12,6,multi:softprob,0.6615450137617558,gpu_hist,COMPLETE
512,0.96156,0.011956498141337708,0.895527743057168,mlogloss,5.104538669968127,0.020610435880794732,20,152,6,multi:softprob,0.6937074572844699,gpu_hist,COMPLETE
513,0.96205375,0.020910293662123516,0.9258464890425446,mlogloss,5.315417817822473,0.01644335028647161,20,21,6,multi:softprob,0.627368868059917,gpu_hist,COMPLETE
514,0.95974375,0.015816017138790373,0.9511906086566735,mlogloss,5.839459010470663,0.015057097412905762,11,190,6,multi:softprob,0.6487103895186738,gpu_hist,COMPLETE
515,0.96141125,0.013619629835896518,0.9084412871380081,mlogloss,4.712440725623862,0.018424939363998086,20,170,6,multi:softprob,0.6647948294351462,gpu_hist,COMPLETE
516,0.96198375,0.008666310767018784,0.8909549798874726,mlogloss,6.729755430591897,0.017010955797486807,20,30,6,multi:softprob,0.6357274323817594,gpu_hist,COMPLETE
517,0.9620725,0.022168673941056115,0.9371010505212293,mlogloss,4.379464614783249,0.019811525466015216,17,15,6,multi:softprob,0.441939955435811,gpu_hist,COMPLETE
518,0.96192,0.01757735252998403,0.9172718876162266,mlogloss,7.008657699252596,0.014875114441494,20,6,6,multi:softprob,0.6781415781597524,gpu_hist,COMPLETE
519,0.96208125,0.020337591971987957,0.8786786278027983,mlogloss,9.9420975023327,0.017463513902055666,20,23,6,multi:softprob,0.6527221408858158,gpu_hist,COMPLETE
520,0.96199125,3.3042961964759643,0.9484152051511087,mlogloss,8.416540248981237,0.022047841914907926,20,9,6,multi:softprob,0.7137028702164141,gpu_hist,COMPLETE
521,0.96166125,0.010894686167048803,0.9029992995605999,mlogloss,6.099196972720966,0.014314783208171396,13,18,6,multi:softprob,0.6156799723808527,gpu_hist,COMPLETE
522,0.96208375,0.014883227123206897,0.9299473059655952,mlogloss,7.328371173511422,0.016038483650563606,20,13,6,multi:softprob,0.6896374081612651,gpu_hist,COMPLETE
523,0.961975,0.023433443090226453,0.9713439119445232,mlogloss,8.485922645944019,0.019171312718806004,20,31,6,multi:softprob,0.6700301805257655,gpu_hist,COMPLETE
524,0.96199,0.01787293452126045,0.8943180809140022,mlogloss,3.9639052376859993,0.013918249757516677,20,24,6,multi:softprob,0.6349993388609211,gpu_hist,COMPLETE
525,0.96209625,0.568440253387838,0.9223284973907387,mlogloss,9.971144334036085,0.024222747288035806,20,17,6,multi:softprob,0.6466331082499823,gpu_hist,COMPLETE
526,0.96180875,0.387393498912697,0.9449184692928545,mlogloss,9.830307486678736,0.025054110400063185,20,38,6,multi:softprob,0.6256956203716099,gpu_hist,COMPLETE
527,0.9621125,0.48687396679901485,0.9250597109121059,mlogloss,9.948419709787204,0.022857603466114,20,27,6,multi:softprob,0.6459638933337629,gpu_hist,COMPLETE
528,0.96205875,0.7581684710928194,0.9217818731014539,mlogloss,7.280390868519096,0.024918142971447524,20,28,6,multi:softprob,0.6470514427656684,gpu_hist,COMPLETE
529,0.93847875,0.6007257655167733,0.3017185279496838,mlogloss,8.567996989351967,0.027944517224551626,3,5,6,multi:softprob,0.6385277921958068,gpu_hist,COMPLETE
530,0.96195,0.5586908183086393,0.9574454429667728,mlogloss,9.972518176382481,0.025835576374290365,20,45,6,multi:softprob,0.6278748574786239,gpu_hist,COMPLETE
531,0.96198375,0.5409325820825049,0.9387015401565153,mlogloss,9.87524407613351,0.024267136906824884,20,34,6,multi:softprob,0.6161986183253751,gpu_hist,COMPLETE
532,0.96147875,0.58414901775375,0.924167917915858,mlogloss,8.197988674190292,0.02778576839496101,9,25,6,multi:softprob,0.6419250913415671,gpu_hist,COMPLETE
533,0.96123375,0.6829569382738012,0.9146425158859905,mlogloss,5.611315230601775,0.023538265711360463,20,211,6,multi:softprob,0.6047583418706308,gpu_hist,COMPLETE
534,0.9619525,0.4953913096268322,0.9346907360765438,mlogloss,6.650691575276644,0.023291170269468746,20,19,6,multi:softprob,0.6525999262435974,gpu_hist,COMPLETE
535,0.9619575,0.4612498058145475,0.910727387509501,mlogloss,5.246365775267734,0.021105246574358257,20,12,6,multi:softprob,0.6315918082760849,gpu_hist,COMPLETE
536,0.96129125,0.3818118417789449,0.8873537057057305,mlogloss,8.274695608244816,0.022362227702956844,20,234,6,multi:softprob,0.6475745466129921,gpu_hist,COMPLETE
537,0.96161,0.5634500590839272,0.9556343608100645,mlogloss,8.733492963129,0.02143888580780169,20,131,6,multi:softprob,0.6210730473307081,gpu_hist,COMPLETE
538,0.96177125,0.748637191966396,0.9671807318470768,mlogloss,7.38950974108397,0.07992754608805452,7,28,6,multi:softprob,0.5886093886083964,gpu_hist,COMPLETE
539,0.96117375,0.4074788921052072,0.925855347998013,mlogloss,6.249281285881071,0.023070318090692068,20,262,6,multi:softprob,0.6550062335795485,gpu_hist,COMPLETE
540,0.96193,0.48542867783563654,0.8999001768785967,mlogloss,6.297617830144007,0.026240437695346498,20,20,6,multi:softprob,0.6324571550841247,gpu_hist,COMPLETE
541,0.96194,0.8857117918460087,0.9862688523343716,mlogloss,8.825651768225764,0.018970971541803966,20,23,6,multi:softprob,0.553557164152406,gpu_hist,COMPLETE
542,0.96207,0.4412931751778468,0.9464712128773933,mlogloss,9.926537976993343,0.020624642381909083,20,10,6,multi:softprob,0.5703648103683102,gpu_hist,COMPLETE
543,0.9551825,0.14392915294006683,0.9070670755372817,mlogloss,7.200411884856491,0.020448229744023164,5,16,6,multi:softprob,0.6596581917014531,gpu_hist,COMPLETE
544,0.9618575,0.011374277557904175,0.9744843192950803,mlogloss,8.754999710664697,0.02294318616044451,20,32,6,multi:softprob,0.6106968355520952,gpu_hist,COMPLETE
545,0.9616725,0.2911709458332474,0.8800514480394318,mlogloss,4.897871835122429,0.012048481531143348,20,1,6,multi:softprob,0.64393916350116,gpu_hist,COMPLETE
546,0.961705,0.02409153249193947,0.9274852973403822,mlogloss,7.473798456329875,0.018513609571223943,11,8,6,multi:softprob,0.6610498816258792,gpu_hist,COMPLETE
547,0.9619825,1.2717742226569002,0.9030868164585814,mlogloss,7.578021070857966,0.020025285295632238,20,13,6,multi:softprob,0.640317767678594,gpu_hist,COMPLETE
548,0.9619375,0.35516907418299215,0.9159072799438265,mlogloss,2.9369659234269525,0.029204605949983267,20,19,6,multi:softprob,0.6211480126418972,gpu_hist,COMPLETE
549,0.96201,0.013610504966616775,0.9463701083417471,mlogloss,9.769474481399701,0.017709087156806726,17,27,6,multi:softprob,0.6309291405362131,gpu_hist,COMPLETE
550,0.96200125,0.01797885712445362,0.9296448745892316,mlogloss,3.967340147810638,0.013110333696939869,20,17,6,multi:softprob,0.651856556973154,gpu_hist,COMPLETE
551,0.96161125,0.7106572107200828,0.8945333444734814,mlogloss,5.8757217069504435,0.01074209456756372,20,38,6,multi:softprob,0.6646868670095347,gpu_hist,COMPLETE
552,0.9619775,0.02045636794331165,0.8771790954224657,mlogloss,7.435386326418845,0.022355878260779435,20,7,6,multi:softprob,0.6468826559767142,gpu_hist,COMPLETE
553,0.961915,0.027733593140807172,0.7957772200239001,mlogloss,8.593113309146759,0.024561680206471568,20,12,6,multi:softprob,0.6588627485835146,gpu_hist,COMPLETE
554,0.96175,0.015975184047565517,0.939252275192415,mlogloss,5.1773364759332425,0.01533986666101555,13,24,6,multi:softprob,0.6043379743867556,gpu_hist,COMPLETE
555,0.9619825,0.012837399451728307,0.957657784462473,mlogloss,8.410947243468666,0.019528768811650058,20,21,6,multi:softprob,0.6354276561207324,gpu_hist,COMPLETE
556,0.96196125,0.023856235163043898,0.9183346916106031,mlogloss,6.570159789844355,0.016587703042623515,20,5,6,multi:softprob,0.6662486171503521,gpu_hist,COMPLETE
557,0.9617725,0.1983949741606315,0.8925619837942951,mlogloss,7.314660068165792,0.00936782676301594,20,13,6,multi:softprob,0.6416844948433483,gpu_hist,COMPLETE
558,0.9618575,0.008155638584096413,0.6892957775425848,mlogloss,9.931303716407504,0.017914888267388695,20,29,6,multi:softprob,0.6161956541186383,gpu_hist,COMPLETE
559,0.9620575,0.5663512836907411,0.9057473213371814,mlogloss,0.2714474280262062,0.014576827730345953,20,18,6,multi:softprob,0.6760672503675148,gpu_hist,COMPLETE
560,0.9600025,0.01958061583336283,0.38934476508338534,mlogloss,8.419215908310933,0.02091379246861223,20,10,6,multi:softprob,0.6530567232351294,gpu_hist,COMPLETE
561,0.96192375,0.016547079396002664,0.9316733627190203,mlogloss,6.289477466138882,0.013777065029107083,20,24,6,multi:softprob,0.626962693297878,gpu_hist,COMPLETE
562,0.96203625,0.015147405943937787,0.9156040455804446,mlogloss,5.1862148722653405,0.015639822914174165,20,16,6,multi:softprob,0.6727966295213602,gpu_hist,COMPLETE
563,0.94653875,0.010400043282539167,0.9862792961104017,mlogloss,9.885145369728033,0.027127350611360415,3,1,6,multi:softprob,0.5930794135006988,gpu_hist,COMPLETE
564,0.96203,0.3069445109795538,0.8729647085959195,mlogloss,4.270282291947456,0.012957930379447426,20,20,6,multi:softprob,0.6439101717748985,gpu_hist,COMPLETE
565,0.9614475,0.028873786753244483,0.8876273033319674,mlogloss,7.613276090606269,0.019095813785720412,20,97,6,multi:softprob,0.4670774639803345,gpu_hist,COMPLETE
566,0.96171625,1.5381608164522518,0.9362968353598323,mlogloss,0.005486031312677919,0.011680501258967881,20,32,6,multi:softprob,0.4909785856256052,gpu_hist,COMPLETE
567,0.960475,0.019801414761434807,0.9071255823548079,mlogloss,3.451631052394499,0.015609256368196408,9,9,6,multi:softprob,0.6633070630568726,gpu_hist,COMPLETE
568,0.96208125,1.1106603804586295,0.9189555290151835,mlogloss,1.1254025915636203,0.01339944292289875,20,15,6,multi:softprob,0.6335463518298797,gpu_hist,COMPLETE
569,0.96196875,0.012722977231373916,0.7466391095632066,mlogloss,9.816663012875603,0.017151002153239076,20,26,6,multi:softprob,0.689490525015164,gpu_hist,COMPLETE
570,0.96193,0.02408888880553486,0.8961599343164476,mlogloss,6.706922327569218,0.020190390155223694,20,6,6,multi:softprob,0.6565477746711009,gpu_hist,COMPLETE
571,0.9620775,0.00921933643351889,0.9751700756115662,mlogloss,8.401779931424501,0.02190658679668741,20,22,6,multi:softprob,0.7025629144263879,gpu_hist,COMPLETE
572,0.9580575,0.2599932426086896,0.946406237312803,mlogloss,5.478054262244808,0.014667034207601824,7,14,6,multi:softprob,0.45268709905694016,gpu_hist,COMPLETE
573,0.96192125,0.8701020613957641,0.9611886459803621,mlogloss,8.516293808858155,0.01786305039455573,20,35,6,multi:softprob,0.6031864181565036,gpu_hist,COMPLETE
574,0.95315,2.3376705334486982,0.9251041552790782,mlogloss,6.987955560335174,0.016428594535781084,5,10,6,multi:softprob,0.6237616785026124,gpu_hist,COMPLETE
575,0.9620225,0.00717013032314816,0.9710024322706444,mlogloss,8.3218420190181,0.01877817939324386,20,20,6,multi:softprob,0.6827601821979357,gpu_hist,COMPLETE
576,0.96188875,0.014246017044647155,0.9981860128249186,mlogloss,8.554449646830708,0.024723385902690378,11,24,6,multi:softprob,0.580764414995432,gpu_hist,COMPLETE
577,0.96215,0.41934391439091867,0.8758716603786859,mlogloss,6.046216695711601,0.01437431817169847,20,15,6,multi:softprob,0.649951549377056,gpu_hist,COMPLETE
578,0.96151875,0.5382131235484509,0.8733208496541529,mlogloss,0.001436524840704484,0.011961831057097538,20,1,6,multi:softprob,0.6450732630128792,gpu_hist,COMPLETE
579,0.9620625,0.4527631761951938,0.8592383643959061,mlogloss,6.249099607824097,0.013730964420269217,20,12,6,multi:softprob,0.635306197960027,gpu_hist,COMPLETE
580,0.96174625,0.6866169521302358,0.8797415528037336,mlogloss,6.299249840217936,0.010618642713255015,17,6,6,multi:softprob,0.6116060685429907,gpu_hist,COMPLETE
581,0.96197125,0.4184821088273681,0.8707512122778696,mlogloss,4.677014924974935,0.01312700200679199,20,30,6,multi:softprob,0.6496501929813608,gpu_hist,COMPLETE
582,0.96201875,0.5774140902171425,0.887518472001911,mlogloss,7.1544742932650545,0.01456510166090163,20,16,6,multi:softprob,0.6248928697749171,gpu_hist,COMPLETE
583,0.96204,0.6874568032576605,0.8897289236282743,mlogloss,5.810601168081941,0.012578883882738137,20,20,6,multi:softprob,0.6381298746107704,gpu_hist,COMPLETE
584,0.9620525,0.37469333047624614,0.8995617365590796,mlogloss,7.302413267340282,0.015543329080907047,20,10,6,multi:softprob,0.6506651444647816,gpu_hist,COMPLETE
585,0.9616525,0.4759551166092224,0.6523457454614279,mlogloss,7.258292707781377,0.022567613833510757,13,41,6,multi:softprob,0.6614621412039587,gpu_hist,COMPLETE
586,0.95494625,0.3283670330460339,0.8679032633446003,mlogloss,6.197273064194316,0.0017632575843109786,20,27,6,multi:softprob,0.6243792603654023,gpu_hist,COMPLETE
587,0.96206125,0.4401602335633005,0.9404826171039202,mlogloss,9.85222226189181,0.016568144287593428,20,15,6,multi:softprob,0.6434968690654055,gpu_hist,COMPLETE
588,0.96201375,0.01743280583260239,0.9057819132953993,mlogloss,4.697241574952899,0.01429994986965044,20,6,6,multi:softprob,0.6154201502062016,gpu_hist,COMPLETE
589,0.96208375,0.019818233636890243,0.879702670346289,mlogloss,9.880276533265445,0.020534462107911516,20,22,6,multi:softprob,0.6600869746247795,gpu_hist,COMPLETE
590,0.96197875,0.015998941707573745,0.9292731483013793,mlogloss,7.790691148629429,0.01838337409213194,20,14,6,multi:softprob,0.6374081888840711,gpu_hist,COMPLETE
591,0.9620275,0.018507583595031605,0.9166539167611407,mlogloss,6.1324500774461566,0.011409502524879996,20,7,6,multi:softprob,0.6505971134879731,gpu_hist,COMPLETE
592,0.9604975,0.9190669766798044,0.9513558397660905,mlogloss,8.325431655571075,0.016638277951364164,9,28,6,multi:softprob,0.670596072903411,gpu_hist,COMPLETE
593,0.96205875,0.5109697865411009,0.8957589668014263,mlogloss,7.240028498574256,0.014191752687853342,20,19,6,multi:softprob,0.6296296319700719,gpu_hist,COMPLETE
594,0.9619625,0.0016801366228264669,0.9290976209240681,mlogloss,9.941365195565906,0.03135098288461992,20,12,6,multi:softprob,0.5993556877252814,gpu_hist,COMPLETE
595,0.96200375,0.012779066442563653,0.9077897986609164,mlogloss,5.287195608526837,0.015777017075090802,20,25,6,multi:softprob,0.656834402414876,gpu_hist,COMPLETE
596,0.96191875,0.6269740444755072,0.8858101067431623,mlogloss,8.191408166850737,0.012709024966328033,20,17,6,multi:softprob,0.510855684568541,gpu_hist,COMPLETE
597,0.9398375,0.022245440611025437,0.8583946317489768,mlogloss,4.016008720558056,0.017806776976591335,3,34,6,multi:softprob,0.6145942115802322,gpu_hist,COMPLETE
598,0.9619025,0.014960303932557609,0.9430084010775276,mlogloss,6.405037437245506,0.019664075478023818,20,6,6,multi:softprob,0.6412269480815963,gpu_hist,COMPLETE
599,0.96198,4.518322646515065,0.9553656204283374,mlogloss,9.914298156276343,0.02170664041408527,20,1,6,multi:softprob,0.5624744921379551,gpu_hist,COMPLETE
600,0.9621025,0.3350319364000594,0.9189240142215747,mlogloss,7.419832735902988,0.014903553560045505,20,21,6,multi:softprob,0.6712689713829395,gpu_hist,COMPLETE
601,0.95752625,0.3483729758056074,0.9025715917724596,mlogloss,7.4451744792896015,0.013855781874319732,7,31,6,multi:softprob,0.6737740893978085,gpu_hist,COMPLETE
602,0.962005,0.3265187599287623,0.8771627595290923,mlogloss,5.193784050649374,0.015057296201293958,20,25,6,multi:softprob,0.6770623889504148,gpu_hist,COMPLETE
603,0.96195625,0.024091856962518938,0.8962715654457167,mlogloss,4.469756643198181,0.0125704020859875,20,22,6,multi:softprob,0.6655952862509129,gpu_hist,COMPLETE
604,0.961635,0.4688887581285638,0.9095443566756832,mlogloss,8.28377640207829,0.01390595431292786,20,39,6,multi:softprob,0.4278593810809051,gpu_hist,COMPLETE
605,0.962035,0.2945871317157298,0.9353894659698854,mlogloss,5.875520395648418,0.015958931964458356,20,12,6,multi:softprob,0.6852459502398119,gpu_hist,COMPLETE
606,0.96061625,0.4344167053274843,0.9194836596104138,mlogloss,7.264188588274285,0.011580105027515756,20,159,6,multi:softprob,0.6549493839936887,gpu_hist,COMPLETE
607,0.962065,0.12833151297191828,0.9610863565689288,mlogloss,3.3966422971480927,0.015020418574083707,20,20,6,multi:softprob,0.6711098149670344,gpu_hist,COMPLETE
608,0.95314875,0.21691195479864964,0.8915497704092031,mlogloss,6.1457153082319005,0.016610352313049866,5,29,6,multi:softprob,0.665308857574846,gpu_hist,COMPLETE
609,0.96157625,0.01957302606311412,0.8658323777906274,mlogloss,5.085980089730656,0.01765128304317418,11,11,6,multi:softprob,0.6323644995759445,gpu_hist,COMPLETE
610,0.96176875,0.017497250776095763,0.9333955974338867,mlogloss,6.715015699183569,0.059134287003214596,15,17,6,multi:softprob,0.676202136285048,gpu_hist,COMPLETE
611,0.96179375,0.1743978928233903,0.9462406965867706,mlogloss,5.69739195953728,0.009925614005136377,20,23,6,multi:softprob,0.7003912980688553,gpu_hist,COMPLETE
612,0.96200625,0.01463518614029791,0.9188090149995229,mlogloss,7.358477178395719,0.01309016158122708,20,9,6,multi:softprob,0.6605846787686183,gpu_hist,COMPLETE
613,0.96201625,0.0011601599573527498,0.905455567947753,mlogloss,0.44287407503682585,0.014881482896981386,20,15,6,multi:softprob,0.6847266531517298,gpu_hist,COMPLETE
614,0.96192375,0.526294286485589,0.9232400507830316,mlogloss,8.565578399898223,0.013952415011563043,20,33,6,multi:softprob,0.6511585058702988,gpu_hist,COMPLETE
615,0.96124875,0.3836878558416857,0.8841088872331037,mlogloss,9.990636488638874,0.012177395196528992,13,19,6,multi:softprob,0.6441506502255688,gpu_hist,COMPLETE
616,0.96195125,0.07058952998881012,0.9670198685047611,mlogloss,6.69524500299876,0.01706315622216735,17,5,6,multi:softprob,0.5841174254402337,gpu_hist,COMPLETE
617,0.9613225,0.6247074046882315,0.9116525946743025,mlogloss,8.24140411748891,0.015367382702262455,20,140,6,multi:softprob,0.6537044810831981,gpu_hist,COMPLETE
618,0.9619625,0.020773421771877035,0.8934899815320696,mlogloss,0.009020181339527875,0.01904817101474993,20,27,6,multi:softprob,0.4822392590866347,gpu_hist,COMPLETE
619,0.96207125,0.5073109408483861,0.9193325723083096,mlogloss,8.420476141751573,0.013433365936883043,20,14,6,multi:softprob,0.6350859792531193,gpu_hist,COMPLETE
620,0.9618075,0.7342127382954915,0.9013464055837555,mlogloss,8.541555026700392,0.010822881830829302,20,23,6,multi:softprob,0.6662269454271142,gpu_hist,COMPLETE
621,0.96195,1.7472452187397927,0.8689914076009565,mlogloss,7.395306809947963,0.025135994591376123,20,10,6,multi:softprob,0.6222086732664343,gpu_hist,COMPLETE
622,0.961705,0.37638748052850984,0.9298857640019773,mlogloss,8.722471443423885,0.01644152002541552,20,68,6,multi:softprob,0.6422299176650784,gpu_hist,COMPLETE
623,0.940685,0.026467425548045334,0.9536688311995027,mlogloss,4.418122093139703,0.018296447454569185,3,226,6,multi:softprob,0.5504651400735749,gpu_hist,COMPLETE
624,0.9620825,0.43224038574063056,0.8803062597665247,mlogloss,6.922244750361279,0.014718942414613984,20,18,6,multi:softprob,0.6564412748151638,gpu_hist,COMPLETE
625,0.96179375,0.015542366072520821,0.9446920298523539,mlogloss,5.217160218357096,0.017430363645720346,20,1,6,multi:softprob,0.5983063341945157,gpu_hist,COMPLETE
626,0.96043,0.012263465986479557,0.9887599851632395,mlogloss,6.218589043885882,0.015983462008502876,9,26,6,multi:softprob,0.6773211240207472,gpu_hist,COMPLETE
627,0.96182625,0.6332450222927103,0.7674786815091332,mlogloss,9.826640498821808,0.012772768467772531,20,16,6,multi:softprob,0.647864325277959,gpu_hist,COMPLETE
628,0.962025,0.0204553236126506,0.8493266065747083,mlogloss,5.553416406000219,0.019899604651592975,20,8,6,multi:softprob,0.6113576758994793,gpu_hist,COMPLETE
629,0.96176875,0.016659933754320386,0.9689324747204893,mlogloss,3.7338488003140857,0.018228863525396724,20,57,6,multi:softprob,0.6247096814493214,gpu_hist,COMPLETE
630,0.9618775,0.011763990488534357,0.9085485386149199,mlogloss,8.503937769007292,0.02365056406788431,20,46,6,multi:softprob,0.7320893640186535,gpu_hist,COMPLETE
631,0.96194875,5.591762330860782,0.8937208707377545,mlogloss,7.484229621408688,0.014098863370933624,20,21,6,multi:softprob,0.6694133424364959,gpu_hist,COMPLETE
632,0.956925,0.2681453421336182,0.9362720659519075,mlogloss,5.97400923820483,0.01580196103018085,7,282,6,multi:softprob,0.6903332506038499,gpu_hist,COMPLETE
633,0.961545,0.881098702326421,0.7127984253134537,mlogloss,0.039718245322236244,0.012212358461199856,20,37,6,multi:softprob,0.6344272837411385,gpu_hist,COMPLETE
634,0.96199125,0.0303455910717212,0.9476083006371113,mlogloss,4.676803333701812,0.017073958500348665,20,10,6,multi:softprob,0.6092526491578377,gpu_hist,COMPLETE
635,0.9620025,0.024807413751364266,0.8872436814336685,mlogloss,6.555999571989488,0.019377686080259453,20,30,6,multi:softprob,0.6632595389429977,gpu_hist,COMPLETE
636,0.95223125,3.253652163804521,0.9248723830272814,mlogloss,2.9609583807878517,0.014985459674314179,5,13,6,multi:softprob,0.6946660139542967,gpu_hist,COMPLETE
637,0.96200375,0.01779402804422185,0.9125316249153748,mlogloss,9.801380516006857,0.013444894603144431,20,20,6,multi:softprob,0.6480279757525138,gpu_hist,COMPLETE
638,0.96192375,0.01392616336280997,0.6088647176330599,mlogloss,8.421519832124014,0.022837569010800727,20,25,6,multi:softprob,0.6354255547217766,gpu_hist,COMPLETE
639,0.9619775,0.5345094500812307,0.9034362861608377,mlogloss,7.716848751914349,0.02640377051301205,20,16,6,multi:softprob,0.6753310649376717,gpu_hist,COMPLETE
640,0.96185625,0.3297917802729424,0.9217809707053526,mlogloss,8.732010434881767,0.021336313216780204,11,4,6,multi:softprob,0.6580689636938856,gpu_hist,COMPLETE
641,0.96173375,0.022351280679660926,0.8751835587258603,mlogloss,9.919136943952772,0.014435582196643988,15,33,6,multi:softprob,0.6469691623438356,gpu_hist,COMPLETE
642,0.9619975,0.08783846395446457,0.9591049499316184,mlogloss,6.874379044599233,0.016466521321321904,20,6,6,multi:softprob,0.6190117700224617,gpu_hist,COMPLETE
643,0.9614975,0.021487733654869452,0.5504319613018067,mlogloss,5.305897569192431,0.01816223923958006,20,13,6,multi:softprob,0.5315587233179302,gpu_hist,COMPLETE
644,0.9618075,0.4043523964396836,0.8971791746324074,mlogloss,7.437696461942106,0.01161981785079167,17,21,6,multi:softprob,0.6797936581544637,gpu_hist,COMPLETE
645,0.9619825,0.24329897666316597,0.9759248114416119,mlogloss,4.12722641704803,0.01983398826343461,20,26,6,multi:softprob,0.6278945824434249,gpu_hist,COMPLETE
646,0.962115,1.1218626151547229,0.915187889927662,mlogloss,9.891207525983768,0.015359128708437664,20,16,6,multi:softprob,0.6637633523024262,gpu_hist,COMPLETE
647,0.96206875,0.01735557144384705,0.8848440284251742,mlogloss,7.866762448190581,0.013348658742645889,20,10,6,multi:softprob,0.7118144130923961,gpu_hist,COMPLETE
